Labdoo ID,Status,Hub,Edoovillage,Country,Serial number,Pick me up,Model,Date created,Wh,Dootrips,Notes
63007,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
63006,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
63005,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
63004,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
63003,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
63002,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
63001,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
63000,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62999,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62998,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62997,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62996,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62995,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62994,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62993,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62992,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62991,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62990,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62989,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62988,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62987,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62986,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62985,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62984,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62983,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62982,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62981,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62980,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62979,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62978,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62977,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62976,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62975,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62974,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62973,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62972,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62971,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62970,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62969,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62968,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62967,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62966,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62965,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62964,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62963,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62962,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62961,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62960,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62959,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62958,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62957,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62956,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62955,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62954,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62953,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62952,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62951,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62950,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62949,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62948,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62947,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62946,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62945,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62944,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62943,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62942,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62941,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62940,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62939,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62938,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62937,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62936,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62935,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62934,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62933,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62932,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62931,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62930,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62929,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62928,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62927,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62926,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62925,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62924,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62923,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62922,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62921,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62920,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62919,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62918,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62917,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62916,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62915,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62914,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62913,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62912,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62911,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62910,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62909,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62908,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62907,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62906,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62905,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62904,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62903,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62902,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62901,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62900,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62899,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62898,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62897,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62896,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62895,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62894,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62893,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62892,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62891,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62890,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62889,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62888,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62887,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62886,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62885,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62884,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62883,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62882,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62881,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62880,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62879,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62878,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62877,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62876,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62875,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62874,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62873,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62872,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62871,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62870,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62869,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62868,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62867,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62866,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62865,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62864,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62863,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62862,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62861,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62860,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62859,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62858,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62857,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62856,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62855,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62854,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62853,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62852,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62851,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
62850,S1,Labdoo Hub Zürich (Schweiz),,Switzerland,Unknown,no,Unknown,2026-04-02,0,,"Donated by UNKNOWN, Switzerland (11-APR-2026) via NAME"
