iso,lat,lng,type,count,label,info,precision
ESP,41.3825802,2.177073,recipient,3,"Edoovillage #1714 - Spain, Barcelona: CRAE Elima  Sabadell (","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 18 students",city
DEU,51.434999,6.759562,recipient,21,"Edoovillage #1715 - Germany, Duisburg: St. Hildegardis-Gymna","Duisburg, Nordrhein-Westfalen, Deutschland, completed, 800 students",city
AUT,47.7869224,13.075615,recipient,3,"Edoovillage #1716 - Austria, 5026 Salzburg: Haus für Seniore","5026, Aigen, Salzburg, Österreich, completed, 120 students",city
AUT,47.7981346,13.0464806,recipient,3,"Edoovillage #1717 - Austria, Salzburg: Haus für Senioren,","Salzburg, 5020, Österreich, completed, 120 students",city
ESP,41.4707933,2.0848815,recipient,27,"Edoovillage #1718 - Spain, Sant Cugat del Vallès: Colegio El","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, open, 26 students",city
ESP,37.6330173,-1.0127959,recipient,7,"Edoovillage #1719 - Spain, MOLLERUSA: UTE FMF-RESILIS (COVID","Calle Mollerusa, Barriada Hispanoamérica, La Baña, El Plan, Cartagena, Campo de Cartagena y Mar Menor, Región de Murcia, 30310, España, open, 18 students",city
ESP,41.3825802,2.177073,recipient,15,"Edoovillage #1720 - Spain, Barcelona: Associació L'Esquitx (","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 14 students",city
DEU,53.5501721,10.0013165,recipient,12,"Edoovillage #1721 - Germany, Hamburg: DIE ARCHE Kinderstiftu","Hamburg, Deutschland, completed, 80 students",city
USA,33.6170092,-117.9294401,recipient,15,"Edoovillage #1722 - United States, Newport Beach: All Things","Newport Beach, Orange County, California, United States, completed, 45 students",city
COL,10.9977344,-74.7911478,recipient,25,"Edoovillage #1723 - Colombia, Baranquilla: IT/Sprachkurse fü","Baranquilla Cuidad Educadora, Calle 58, Modelo, Localidad Norte - Centro Histórico, Perímetro Urbano Barranquilla, Barranquilla, Atlántico, RAP Caribe, 080003, Colombia, completed, 25 students",city
COL,4.6533817,-74.0836331,recipient,44,"Edoovillage #1724 - Colombia, Bogota: IT/Sprachkurse für Kin","Bogotá, Bogotá, Distrito Capital, RAP (Especial) Central, Colombia, completed, 90 students",city
COL,6.2697324,-75.6025597,recipient,18,"Edoovillage #1725 - Colombia, Medellin: IT/Sprachkurse für K","Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 0500, Colombia, completed, 40 students",city
DEU,47.9960901,7.8494005,recipient,3,"Edoovillage #1726 - Germany, Freiburg: Corona-Hilfe zur digi","Freiburg im Breisgau, Baden-Württemberg, Deutschland, completed, 3 students",city
DEU,51.2254018,6.7763137,recipient,5,"Edoovillage #1727 - Germany, Düsseldorf: Inklusionsteam der ","Düsseldorf, Nordrhein-Westfalen, Deutschland, completed, 27 students",city
ESP,41.4707933,2.0848815,recipient,25,"Edoovillage #1728 - Spain, Sant Cugat del Vallès: Institut A","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, open, 800 students",city
ESP,41.4707933,2.0848815,recipient,10,"Edoovillage #1729 - Spain, Sant Cugat del Vallès: Institut L","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, open, 500 students",city
ESP,41.4707933,2.0848815,recipient,7,"Edoovillage #1730 - Spain, Sant Cugat del Vallès: Institut A","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, open, 680 students",city
ESP,41.2199677,1.5348566,recipient,18,"Edoovillage #1731 - Spain, El Vendrell: Consell C. Baix Pene","el Vendrell, Baix Penedès, Tarragona, Catalunya, España, open, 0 students",city
ESP,41.5460801,2.1083214,recipient,0,"Edoovillage #1732 - Spain, Sabadell: Spaai Mestral - Fundaci","Sabadell, Vallès Occidental, Barcelona, Catalunya, España, completed, 12 students",city
ESP,41.3595118,2.0996318,recipient,5,"Edoovillage #1733 - Spain, L'Hospitalet de Llobregat: Espai ","l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, España, open, 50 students",city
ESP,41.3825802,2.177073,recipient,5,"Edoovillage #1734 - Spain, Barcelona: Escola Jeroni de Morag","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 40 students",city
ESP,41.3825802,2.177073,recipient,9,"Edoovillage #1735 - Spain, Barcelona: Escola Diputacio (COVI","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 50 students",city
ESP,41.2835355,1.2473637,recipient,3,"Edoovillage #1736 - Spain, Valls:  Serveis d’Intervenció so","Valls, Alt Camp, Tarragona, Catalunya, España, open, 225 students",city
CHE,47.3338992,8.3843501,recipient,6,"Edoovillage #1737 - Switzerland, Oberwil-Lieli: Primarschule","Oberwil-Lieli, Bezirk Bremgarten, Aargau, 8966, Schweiz/Suisse/Svizzera/Svizra, completed, 221 students",city
CHE,47.3338992,8.3843501,recipient,0,"Edoovillage #1738 - Switzerland, Oberwil-Lieli: Primarschule","Oberwil-Lieli, Bezirk Bremgarten, Aargau, 8966, Schweiz/Suisse/Svizzera/Svizra, completed, 221 students",city
UGA,0.9765706,34.2021869,recipient,15,"Edoovillage #1739 - Uganda, Mbale: Dream School Internationa","Mbale, Eastern Region, Uganda, open, 70 students",city
UGA,0.9765706,34.2021869,recipient,6,"Edoovillage #1740 - Uganda, Mbale: ANA Daycare and Kindergar","Mbale, Eastern Region, Uganda, open, 30 students",city
ESP,41.2835355,1.2473637,recipient,4,"Edoovillage #1741 - Spain, VALLS: UEC Vallsgenera (COVID-19-","Valls, Alt Camp, Tarragona, Catalunya, España, open, 14 students",city
CHE,47.4736827,8.3086822,recipient,46,"Edoovillage #1742 - Switzerland, Baden: Schweizerisches Rote","Baden, Bezirk Baden, Aargau, Schweiz/Suisse/Svizzera/Svizra, completed, 50 students",city
CHE,47.4991723,8.7291498,recipient,5,"Edoovillage #1743 - Switzerland, Winterthur: Glocal Steps - ","Winterthur, Bezirk Winterthur, Zürich, Schweiz/Suisse/Svizzera/Svizra, completed, 13 students",city
DEU,49.64999,8.66768,recipient,20,"Edoovillage #1744 - Germany, Heppenheim: Nibelungenschule He","Heppenheim, Kreis Bergstraße, Hessen, 64646, Deutschland, completed, 250 students",city
DEU,48.1371079,11.5753822,recipient,17,"Edoovillage #1745 - Germany, München: Innere Mission - Sozia","München, Bayern, Deutschland, completed, 100 students",city
DEU,51.2254018,6.7763137,recipient,25,"Edoovillage #1746 - Germany, Düsseldorf: Digitale Nachhilfe ","Düsseldorf, Nordrhein-Westfalen, Deutschland, completed, 25 students",city
DEU,48.1371079,11.5753822,recipient,0,"Edoovillage #1747 - Germany, München: SFZ Sonderpädagogische","München, Bayern, Deutschland, completed, 170 students",city
ESP,41.4707933,2.0848815,recipient,41,"Edoovillage #1748 - Spain, Sant Cugat del Vallès: Institut F","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, open, 400 students",city
ESP,41.5629623,2.0100492,recipient,54,"Edoovillage #1749 - Spain, Terrassa: El Viver, reforç socioe","Terrassa, Vallès Occidental, Barcelona, Catalunya, España, open, 64 students",city
ECU,-0.7892338,-75.529155,recipient,5,"Edoovillage #1750 - Ecuador, Tiputini: Cuisine sans frontièr","Tiputini, Aguarico, Orellana, Ecuador, completed, 25 students",city
ESP,41.7288939,1.8286765,recipient,9,"Edoovillage #1434 - Spain, Manresa: Fundació del Convent San","Manresa, Bages, Barcelona, Catalunya, España, open, 7 students",city
ESP,41.4707933,2.0848815,recipient,16,"Edoovillage #1751 - Spain, Sant Cugat del Vallès: Escola San","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, open, 400 students",city
DEU,52.5173885,13.3951309,recipient,21,"Edoovillage #1752 - Germany, Berlin: Lebenswelt gGmbH interk","Berlin, Deutschland, completed, 28 students",city
ROU,46.9319894,26.3695046,recipient,10,"Edoovillage #1709 - Romania, Piatra Neamt: Fundatia Piatra N","Piatra-Neamț, Neamț, România, completed, 100 students",city
BGR,42.8674135,25.4924992,recipient,10,"Edoovillage #1753 - Bulgaria, Trjavna: Judo goes Orient - SO","Трявна, Габрово, 5350, България, completed, 80 students",city
KHM,10.6314754,104.132637,recipient,0,"Edoovillage #1754 - Cambodia, Kampot: Sonja Kill Memorial Ho","ខេត្តកំពត, ព្រះរាជាណាចក្រ​កម្ពុជា, completed, 3 students",city
DEU,48.1371079,11.5753822,recipient,4,"Edoovillage #1755 - Germany, Munich: Evangelisches Pflegezen","München, Bayern, Deutschland, completed, 0 students",city
ZWE,-20.1053948,28.5426856,recipient,10,"Edoovillage #1756 - Zimbabwe, Bulawayo: SwiZimAid - Bulawayo","Bulawayo Province, Zimbabwe, completed, 0 students",city
CHE,47.369628,8.3595132,recipient,5,"Edoovillage #1757 - Switzerland, Widen: Reformierte Kirche B","Widen, Bezirk Bremgarten, Aargau, 8967, Schweiz/Suisse/Svizzera/Svizra, completed, 5 students",city
DEU,50.7702908,6.2295504,recipient,3,"Edoovillage #1758 - Germany, Stolberg: Endgeräte für Home Sc","Stolberg, Städteregion Aachen, Nordrhein-Westfalen, Deutschland, completed, 3 students",city
ESP,41.3595118,2.0996318,recipient,28,"Edoovillage #1759 - Spain, L'Hospitalet de Llobregat: AMPA C","l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, España, open, 396 students",city
DEU,51.0147957,13.6432993,recipient,1,"Edoovillage #1760 - Germany, Dresden / Freital: Endgeräte fü","AIS Dresden - Freital, 41, Wilsdruffer Straße, Zauckerode, Freital, Sächsische Schweiz-Osterzgebirge, Sachsen, 01705, Deutschland, completed, 1 students",city
AUT,48.2083537,16.3725042,recipient,4,"Edoovillage #1761 - Austria, Wien: Notquartier-Nord         ","Wien, Österreich, open, 120 students",city
DEU,48.1371079,11.5753822,recipient,3,"Edoovillage #1762 - Germany, München: Innere Mission - Sozia","München, Bayern, Deutschland, open, 100 students",city
DEU,48.1371079,11.5753822,recipient,0,"Edoovillage #1763 - Germany, München: Innere Mission - Sozia","München, Bayern, Deutschland, open, 100 students",city
DEU,48.1371079,11.5753822,recipient,2,"Edoovillage #1764 - Germany, München: Innere Mission - Sozia","München, Bayern, Deutschland, open, 100 students",city
DEU,48.1371079,11.5753822,recipient,1,"Edoovillage #1765 - Germany, München: Innere Mission - Sozia","München, Bayern, Deutschland, open, 100 students",city
DEU,48.1371079,11.5753822,recipient,11,"Edoovillage #1766 - Germany, München: Innere Mission - Sozia","München, Bayern, Deutschland, completed, 100 students",city
DEU,48.1371079,11.5753822,recipient,2,"Edoovillage #1767 - Germany, München: Innere Mission - Sozia","München, Bayern, Deutschland, open, 100 students",city
DEU,48.1371079,11.5753822,recipient,13,"Edoovillage #1768 - Germany, München: Innere Mission - Sozia","München, Bayern, Deutschland, completed, 100 students",city
COL,6.2697324,-75.6025597,recipient,15,"Edoovillage #1769 - Colombia, Medellin: Filotimo Language Sc","Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 0500, Colombia, completed, 12 students",city
DEU,50.13355,8.04872,recipient,15,"Edoovillage #1770 - Germany, Bad Schwalbach: IT-Spenden für ","Bad Schwalbach, Rheingau-Taunus-Kreis, Hessen, 65307, Deutschland, completed, 15 students",city
DEU,51.2254018,6.7763137,recipient,76,"Edoovillage #1771 - Germany, Düsseldorf: Gerricus-Schule IT-","Düsseldorf, Nordrhein-Westfalen, Deutschland, completed, 200 students",city
ESP,41.9793006,2.8199439,recipient,3,"Edoovillage #1772 - Spain, Girona: Fundació Apip-Acam Girona","Girona, Gironès, Girona, Catalunya, España, open, 50 students",city
DEU,51.3869629,9.275937,recipient,15,"Edoovillage #1773 - Germany, Zierenberg: Elisabeth-Selbert-S","Zierenberg, Landkreis Kassel, Hessen, 34289, Deutschland, completed, 16 students",city
ESP,41.4493539,2.248254,recipient,2,"Edoovillage #1774 - Spain, Badalona: Fundación privada La Sa","Badalona, Barcelonès, Barcelona, Catalunya, España, open, 144 students",city
DEU,53.7382631,12.7644198,recipient,10,"Edoovillage #1775 - Germany, Malchin: Förderzentrum Lindensc","Malchin, Malchin am Kummerower See, Mecklenburgische Seenplatte, Mecklenburg-Vorpommern, 17139, Deutschland, completed, 65 students",city
DEU,48.1371079,11.5753822,recipient,25,"Edoovillage #1776 - Germany, Munich: Netzwerk Soforthilfe fü","München, Bayern, Deutschland, completed, 150 students",city
MWI,-12.8321965,34.0329177,recipient,0,"Edoovillage #1777 - Malawi, Nkhotakota: Stipendien Chancen d","Nkhotakota, Central Region, Malawi, open, 6 students",city
DEU,51.9625101,7.6251879,recipient,2,"Edoovillage #1778 - Germany, Münster: Schiller Gymnasium Mün","Münster, Nordrhein-Westfalen, Deutschland, completed, 800 students",city
ESP,41.3825802,2.177073,recipient,18,"Edoovillage #1780 - Spain, Barcelona: Fundació privada Benal","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 12 students",city
ESP,41.3825802,2.177073,recipient,1,"Edoovillage #1781 - Spain, Barcelona: Serveis Socials Sarrià","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 1 students",city
DEU,51.2254018,6.7763137,recipient,102,"Edoovillage #1782 - Germany, Düsseldorf: Gesamtschule Stetti","Düsseldorf, Nordrhein-Westfalen, Deutschland, completed, 420 students",city
COD,-3.70349,18.90398,recipient,40,"Edoovillage #1783 - Congo (Kinshasa), Cité d’Idiofa: Complex","Cite Eolo, Kwilu, République démocratique du Congo, open, 285 students",city
DEU,48.1371079,11.5753822,recipient,48,"Edoovillage #1784 - Germany, Munich: AWO Kreisverband Münche","München, Bayern, Deutschland, completed, 140 students",city
DEU,48.17256,11.3223214,recipient,7,"Edoovillage #1785 - Germany, Eichenau: Germany, Munich: Jose","Eichenau, Landkreis Fürstenfeldbruck, Bayern, 82223, Deutschland, completed, 250 students",city
ESP,41.4707933,2.0848815,recipient,9,"Edoovillage #1786 - Spain, Sant Cugat del Vallès: Escola d'A","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, open, 150 students",city
ESP,41.3825802,2.177073,recipient,16,"Edoovillage #1788 - Spain, Barcelona: Asociación ACATHI  (CO","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 30 students",city
ESP,41.4936194,2.0319476,recipient,19,"Edoovillage #1789 - Spain, Rubi: ASAV RUBI (COVID-19-CAT)","Rubí, Vallès Occidental, Barcelona, Catalunya, 08191, España, open, 30 students",city
DEU,50.91876,8.733367,recipient,1,"Edoovillage #1790 - Germany, Wetter: Berufskolleg Volmarstei","Wetter (Hessen), Landkreis Marburg-Biedenkopf, Hessen, 35083, Deutschland, completed, 600 students",city
ESP,41.4707933,2.0848815,recipient,9,"Edoovillage #1791 - Spain, Sant Cugat del Vallès: Escola Pi ","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, open, 496 students",city
ESP,41.4707933,2.0848815,recipient,45,"Edoovillage #1792 - Spain, Sant Cugat del Vallès: Mentoria G","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, open, 3000 students",city
ESP,41.9793006,2.8199439,recipient,0,"Edoovillage #1793 - Spain, Girona: Creu Roja Girona - Acolli","Girona, Gironès, Girona, Catalunya, España, open, 10 students",city
DEU,51.4582235,7.0158171,recipient,19,"Edoovillage #1794 - Germany, Essen: SWOD Substainable Women ","Essen, Nordrhein-Westfalen, Deutschland, completed, 30 students",city
DEU,48.1371079,11.5753822,recipient,0,"Edoovillage #1795 - Germany, München: Coronahilfe / Integrat","München, Bayern, Deutschland, completed, 1 students",city
CMR,5.9614117,10.1516505,recipient,51,"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women fo","Communauté urbaine de Bamenda, Mezam, Northwest, Cameroun, completed, 100 students",city
DEU,51.4582235,7.0158171,recipient,7,"Edoovillage #1797 - Germany, Essen: HSW Hauptschule an der W","Essen, Nordrhein-Westfalen, Deutschland, completed, 7 students",city
ESP,41.3825802,2.177073,recipient,7,"Edoovillage #1799 - Spain, Barcelona: Proyecto Chatillon Bar","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 20 students",city
CMR,3.8031795,11.4684108,recipient,29,"Edoovillage #1800 - Cameroon, Mbalngong: Lycée Billingue de ","Mbalngong, Communauté urbaine de Yaoundé, Mfoundi, Centre, Cameroun, completed, 160 students",city
ESP,41.3825802,2.177073,recipient,36,"Edoovillage #1801 - Spain, barcelona: Escola Cal Maiol (COVI","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 256 students",city
DEU,51.4582235,7.0158171,recipient,20,"Edoovillage #1802 - Germany, Essen: PC-Kenntnisse in der Cor","Essen, Nordrhein-Westfalen, Deutschland, completed, 60 students",city
SWZ,-26.5624806,31.3991317,recipient,30,"Edoovillage #1803 - Swaziland, Inyandza: Inyandza High Schoo","Eswatini, completed, 400 students",city
ESP,41.3825802,2.177073,recipient,7,"Edoovillage #1804 - Spain, Barcelona: Fundació Bayt al-Thaqa","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 350 students",city
DEU,52.5173885,13.3951309,recipient,40,"Edoovillage #1805 - Germany, Berlin: XENION Psychosoziale Hi","Berlin, Deutschland, completed, 40 students",city
DEU,51.451283,6.62843,recipient,27,"Edoovillage #1806 - Germany, Moers: Tell Tessy Charity eV | ","Moers, Kreis Wesel, Nordrhein-Westfalen, Deutschland, completed, 50 students",city
CMR,5.7527723,9.315211,recipient,0,"Edoovillage #1807 - Cameroon, Mamfe: Together against Corona","Mamfé, Manyu, Southwest, Cameroun, open, 100 students",city
DEU,51.4582235,7.0158171,recipient,18,"Edoovillage #1808 - Germany, Essen: African Mother eV | COVI","Essen, Nordrhein-Westfalen, Deutschland, completed, 40 students",city
HKG,22.304723,113.8986393,recipient,0,"Edoovillage #1809 - Hong Kong S.A.R., China, Hong Kong: Hong","中國飛機服務有限公司 China Aircraft Services Limited, 南環路 South Perimeter Road, 赤鱲角 Chek Lap Kok, 大嶼山 Lantau, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国, open, 300 students",city
TZA,-4.4232705,29.8416809,recipient,6,"Edoovillage #1810 - Tanzania, Kibwigwa: Manus Dei Secondary ","Kibwigwa, Buhigwe, Kigoma, Western Zone, Tanzania, completed, 120 students",city
ESP,41.4707933,2.0848815,recipient,4,"Edoovillage #1811 - Spain, Sant Cugat del Vallès: Sant Cugat","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, completed, 8 students",city
DEU,53.5501721,10.0013165,recipient,12,"Edoovillage #1812 - Germany, Hamburg: Lerntherapie und Nachh","Hamburg, Deutschland, completed, 12 students",city
ESP,41.3825802,2.177073,recipient,0,"Edoovillage #1813 - Spain, Barcelona: Xarxa suport 3 voltes ","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 10 students",city
USA,33.6856969,-117.825981,recipient,9,"Edoovillage #1814 - United States, Irvine: Saddleback Church","Irvine, Orange County, California, United States, completed, 0 students",city
ESP,41.4707933,2.0848815,recipient,37,"Edoovillage #1815 - Spain, Sant Cugat del Vallès: Escola Joa","Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, España, open, 466 students",city
GHA,8.0300284,-1.0800271,recipient,15,"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab ","Ghana, completed, 223 students",city
GHA,5.362385,-1.949832,recipient,16,"Edoovillage #1817 - Ghana, Aboso: Aboso Catholic School | Gh","Aboso, Prestea-Huni Valley Municipal District, Western Region, Ghana, completed, 600 students",city
GHA,5.362385,-1.949832,recipient,15,"Edoovillage #1818 - Ghana, Aboso: Aboso Municipal Assembly S","Aboso, Prestea-Huni Valley Municipal District, Western Region, Ghana, completed, 600 students",city
GHA,7.3682977,-2.3125567,recipient,20,"Edoovillage #1819 - Ghana, Odumase: Suyani Dumase Promise Sc","Odumase, Sunyani West District, Bono Region, Ghana, completed, 130 students",city
GHA,5.4279249,-0.9585242,recipient,15,"Edoovillage #1820 - Ghana, Ajumako: Ajumako Ochiso Catholic ","Ajumako, Ajumako/Enyan/Essiam District, Central Region, Ghana, completed, 800 students",city
GHA,6.035885,-0.4552751,recipient,39,"Edoovillage #1821 - Ghana, Suhum: Suhum Anglican Primary and","Suhum, Suhum Municipal District, Eastern Region, Ghana, completed, 1036 students",city
GHA,6.6985605,-1.6233086,recipient,51,"Edoovillage #1822 - Ghana, Kumasi: Kumasi High Technical Sch","Kumasi, Kumasi Metropolitan District, Ashanti Region, AK-010-1295, Ghana, completed, 5200 students",city
GHA,6.100334,-0.2614572,recipient,15,"Edoovillage #1823 - Ghana, Koforidua: Victory Vocational and","Koforidua, New Juaben South Municipal District, Eastern Region, Ghana, completed, 150 students",city
GHA,5.4279249,-0.9585242,recipient,15,"Edoovillage #1824 - Ghana, Ajumako: Ajumako Enyan Essiam Dis","Ajumako, Ajumako/Enyan/Essiam District, Central Region, Ghana, completed, 1000 students",city
GHA,6.6985605,-1.6233086,recipient,20,"Edoovillage #1825 - Ghana, Kumasi: Adankwame D/A Junior High","Kumasi, Kumasi Metropolitan District, Ashanti Region, AK-010-1295, Ghana, completed, 259 students",city
ESP,41.3825802,2.177073,recipient,2,"Edoovillage #1827 - Spain, Barcelona: Fundació Roure (COVID-","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 60 students",city
BLZ,18.0387533,-88.6622852,recipient,6,"Edoovillage #1826 - Belize, San Lazaro: Village Book Builder","San Lazaro, Orange Walk, Belize, open, 200 students",city
ESP,41.3825802,2.177073,recipient,5,"Edoovillage #1828 - Spain, Barcelona: Creu Roja Barcelona - ","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 400 students",city
ESP,41.3825802,2.177073,recipient,18,"Edoovillage #1829 - Spain, Barcelona: CEAR Comisión Española","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 1 students",city
ESP,41.3825802,2.177073,recipient,5,"Edoovillage #1830 - Spain, Barcelona: Fundació Ficat (COVID-","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 35 students",city
DEU,53.5501721,10.0013165,recipient,16,"Edoovillage #1831 - Germany, Hamburg: Sammelprojekt Digitale","Hamburg, Deutschland, completed, 25 students",city
DEU,53.0758196,8.8071646,recipient,37,"Edoovillage #1833 - Germany, Bremen: Sammelprojekt Digitale ","Bremen, Deutschland, open, 50 students",city
DEU,52.5173885,13.3951309,recipient,7,"Edoovillage #1836 - Germany, Berlin: Home Schooling Hilfe | ","Berlin, Deutschland, completed, 7 students",city
DEU,51.4696137,6.8514435,recipient,1,"Edoovillage #1837 - Germany, Oberhausen: Unterstützung der O","Oberhausen, Nordrhein-Westfalen, Deutschland, completed, 0 students",city
ESP,41.3825802,2.177073,recipient,15,"Edoovillage #1838 - Spain, Barcelona: Escola Professional Ma","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 95 students",city
DEU,51.4789205,7.5543751,recipient,592,"Edoovillage #1839 - Germany, Nordrhein-Westfalen: Sammelproj","Nordrhein-Westfalen, Deutschland, completed, 750 students",city
DEU,50.938361,6.959974,recipient,0,"Edoovillage #1840 - Germany, Köln: Endgeräte für Home School","Köln, Nordrhein-Westfalen, Deutschland, completed, 1 students",city
DEU,48.53775,9.041169,recipient,234,"Edoovillage #1841 - Germany, Baden-Württemberg: Sammelprojek","Baden-Württemberg, Deutschland, completed, 300 students",city
DEU,48.9467562,11.4038717,recipient,279,"Edoovillage #1845 - Germany, Bayern: Sammelprojekt Digitale ","Bayern, Deutschland, completed, 300 students",city
DEU,54.1853998,9.8220089,recipient,23,"Edoovillage #1842 - Germany, Schleswig-Holstein: Sammelproje","Schleswig-Holstein, Deutschland, completed, 50 students",city
DEU,52.8398531,9.075962,recipient,125,"Edoovillage #1847 - Germany, Niedersachsen: Sammelprojekt Di","Niedersachsen, Deutschland, completed, 150 students",city
DEU,52.8455492,13.2461296,recipient,63,"Edoovillage #1848 - Germany, Brandenburg: Sammelprojekt Digi","Brandenburg, Deutschland, completed, 100 students",city
DEU,50.9014721,11.0377839,recipient,116,"Edoovillage #1849 - Germany, Thüringen: Sammelprojekt Digita","Thüringen, Deutschland, completed, 150 students",city
DEU,50.9295798,13.4585052,recipient,125,"Edoovillage #1850 - Germany, Sachsen: Sammelprojekt Digitale","Sachsen, Deutschland, completed, 150 students",city
SWZ,-27.112694,31.200679,recipient,48,"Edoovillage #1851 - Swaziland,  NHLANGANO: Ekuthuleni High S","Nhlangano, Inkhundla Mbangweni, Shiselweni, Eswatini, completed, 350 students",city
SWZ,-26.3264735,31.1458295,recipient,41,"Edoovillage #1852 - Swaziland, Eswatini: Mlambo High School ","Central Bank of Swaziland, Mahlokohla Street, Mbabane, Inkhundla Mbabane, Hhohho, H100, Eswatini, completed, 350 students",city
ESH,24.1797324,-13.7667848,recipient,8,"Edoovillage #1853 - Western Sahara, undisclosed: Escuela de ","الصحراء الغربية, Oum Dreyga ⵓⵎ ⴷⵔⵉⴳⴰ أم ادريكة, caïdat d’Oum Dreyga قيادة أم ادريكة, Dakhla-Oued Ed-Dahab ⴷⴰⵅⵍⴰ-ⵡⴰⴷ ⴷⴰⵀⴰⴱ الداخلة-وادي الذهب, Maroc ⵍⵎⵖⵔⵉⴱ المغرب, open, 0 students",city
GRC,39.1321446,26.5169848,recipient,30,"Edoovillage #1854 - Greece, Moria, Lesbos: Labdoo Laptops fo","Μόρια, Δημοτική Ενότητα Μυτιλήνης, Δήμος Μυτιλήνης, Περιφερειακή Ενότητα Λέσβου, Περιφέρεια Βόρειου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, 811 00, Ελλάς, open, 4000 students",city
DEU,53.7735064,12.5755471,recipient,21,"Edoovillage #1798 - Germany, Mecklenburg-Vorpommern: Sammelp","Mecklenburg-Vorpommern, Deutschland, completed, 30 students",city
DEU,50.0171926,8.784277,recipient,40,"Edoovillage #1835 - Germany, Dietzenbach: Förder- und Kultur","Dietzenbach, Landkreis Offenbach, Hessen, 63128, Deutschland, completed, 207 students",city
ESP,41.3825802,2.177073,recipient,2,"Edoovillage #1844 - Spain, Barcelona: Centre Català de Solid","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 8 students",city
ESP,41.3825802,2.177073,recipient,6,"Edoovillage #1846 - Spain, Barcelona: Associació Provivienda","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 55 students",city
DEU,53.0758196,8.8071646,recipient,5,"Edoovillage #1855 - Germany, Bremen: BOSp Klasse - SZ Bördes","Bremen, Deutschland, completed, 16 students",city
DEU,49.9531599,7.310646,recipient,115,"Edoovillage #1856 - Germany, Rheinland-Pfalz: Sammelprojekt ","Rheinland-Pfalz, Deutschland, open, 125 students",city
DEU,48.1371079,11.5753822,recipient,4,"Edoovillage #1857 - Germany, Munich: Evangelische PflegeAkad","München, Bayern, Deutschland, completed, 0 students",city
DEU,48.1371079,11.5753822,recipient,10,"Edoovillage #1858 - Germany, München: Malteser Jobmentoring","München, Bayern, Deutschland, completed, 76 students",city
NAM,-20.4609337,16.651205,recipient,43,"Edoovillage #1832 - Namibia, Otjiwarongo: Osire Secondary Sc","Otjiwarongo, Otjozondjupa Region, 12001, Namibia, open, 450 students",city
UGA,-0.1268703,31.6225952,recipient,22,"Edoovillage #987 - Uganda, Bukomansimbi: Global Social Netwo","Bukomansimbi, Central Region, Uganda, open, 2500 students",city
BOL,-17.7834217,-63.1820853,recipient,10,"Edoovillage #1859 - Bolivia, Santa Cruz de la Sierra: Centro","Municipio Santa Cruz de la Sierra, Provincia Andrés Ibáñez, Santa Cruz, Bolivia, open, 30 students",city
GHA,8.0300284,-1.0800271,recipient,4,"Edoovillage #1860 - Ghana, Ahenboboano EJURA : Out Of School","Ghana, completed, 500 students",city
DEU,50.1106444,8.6820917,recipient,10,"Edoovillage #1861 - Germany, Frankfurt am Main: IB Südwest J","Frankfurt am Main, Hessen, Deutschland, completed, 25 students",city
